27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	2	
27346	2247130	3	
27346	2247130	4	
27346	2247130	2	
27346	2247130	3	
27346	2247130	41	
27346	2247130	42	
27346	2247130	2	
27346	2247130	3	
27346	2247130	1	
27347	2247130	2	
27347	2247130	4	
27347	2247130	2	
27347	2247130	4	
27347	2247130	2	
27347	2247130	4	
27347	2247130	2	
27347	2247130	4	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	2	
27347	2247130	3	
27347	2247130	4	
27347	2247130	2	
27347	2247130	3	
27347	2247130	41	
27347	2247130	42	
27347	2247130	2	
27347	2247130	3	
27347	2247130	1	
27348	2247130	2	
27348	2247130	4	
27348	2247130	2	
27348	2247130	4	
27348	2247130	2	
27348	2247130	4	
27348	2247130	2	
27348	2247130	4	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	2	
27348	2247130	3	
27348	2247130	4	
27348	2247130	2	
27348	2247130	3	
27348	2247130	41	
27348	2247130	42	
27348	2247130	2	
27348	2247130	3	
27348	2247130	1	
27349	2247130	2	
27349	2247130	4	
27349	2247130	2	
27349	2247130	4	
27349	2247130	2	
27349	2247130	4	
27349	2247130	2	
27349	2247130	4	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	2	
27349	2247130	3	
27349	2247130	4	
27349	2247130	2	
27349	2247130	3	
27349	2247130	41	
27349	2247130	42	
27349	2247130	2	
27349	2247130	3	
27349	2247130	1	
27350	2247130	2	
27350	2247130	4	
27350	2247130	2	
27350	2247130	4	
27350	2247130	2	
27350	2247130	4	
27350	2247130	2	
27350	2247130	4	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	3	
27350	2247130	4	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	41	
27350	2247130	42	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	2	
27350	2247130	2	
27350	2247130	2	
27350	2247130	3	
27350	2247130	2	
27350	2247130	2	
27350	2247130	3	
27351	2618511	2	
27351	2618511	4	
27351	2618511	2	
27351	2618511	4	
27351	2618511	2	
27351	2618511	4	
27351	2618511	2	
27351	2618511	4	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	107	
27351	2618511	108	
27351	2618511	2	
27351	2618511	3	
27351	2618511	4	
27351	2618511	4	
27351	2618511	39	
27351	2618511	2	
27351	2618511	3	
27351	2618511	4	
27351	2618511	4	
27351	2618511	4	
27351	2618511	4	
27351	2618511	4	
27351	2618511	4	
27351	2618511	107	
27351	2618511	108	
27351	2618511	4	
27351	2618511	107	
27351	2618511	108	
27351	2618511	4	
27351	2618511	4	
27351	2618511	107	
27351	2618511	108	
27351	2618511	4	
27351	2618511	107	
27351	2618511	108	
27351	2618511	41	
27351	2618511	42	
27351	2618511	3	
27351	2618511	41	
27351	2618511	42	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2618511	2	
27351	2618511	3	
27351	2234237	2	
27351	2234237	4	
27351	2234237	2	
27351	2234237	4	
27351	2234237	2	
27351	2234237	4	
27351	2234237	2	
27351	2234237	4	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	3	
27351	2234237	2	
27351	2234237	8	
27351	2234237	1	
27351	2234237	1	
27351	2234237	1	
27351	2234237	3	
27352	2618511	2	
27352	2618511	4	
27352	2618511	2	
27352	2618511	4	
27352	2618511	2	
27352	2618511	4	
27352	2618511	2	
27352	2618511	4	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	107	
27352	2618511	108	
27352	2618511	2	
27352	2618511	3	
27352	2618511	4	
27352	2618511	4	
27352	2618511	39	
27352	2618511	2	
27352	2618511	3	
27352	2618511	4	
27352	2618511	4	
27352	2618511	4	
27352	2618511	4	
27352	2618511	4	
27352	2618511	4	
27352	2618511	107	
27352	2618511	108	
27352	2618511	4	
27352	2618511	107	
27352	2618511	108	
27352	2618511	4	
27352	2618511	4	
27352	2618511	107	
27352	2618511	108	
27352	2618511	4	
27352	2618511	107	
27352	2618511	108	
27352	2618511	41	
27352	2618511	42	
27352	2618511	3	
27352	2618511	41	
27352	2618511	42	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2618511	2	
27352	2618511	3	
27352	2234237	2	
27352	2234237	4	
27352	2234237	2	
27352	2234237	4	
27352	2234237	2	
27352	2234237	4	
27352	2234237	2	
27352	2234237	4	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	3	
27352	2234237	2	
27352	2234237	8	
27352	2234237	1	
27352	2234237	1	
27352	2234237	1	
27352	2234237	3	
27353	2618511	2	
27353	2618511	4	
27353	2618511	2	
27353	2618511	4	
27353	2618511	2	
27353	2618511	4	
27353	2618511	2	
27353	2618511	4	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	107	
27353	2618511	108	
27353	2618511	2	
27353	2618511	3	
27353	2618511	4	
27353	2618511	4	
27353	2618511	39	
27353	2618511	2	
27353	2618511	3	
27353	2618511	4	
27353	2618511	4	
27353	2618511	4	
27353	2618511	4	
27353	2618511	4	
27353	2618511	4	
27353	2618511	107	
27353	2618511	108	
27353	2618511	4	
27353	2618511	107	
27353	2618511	108	
27353	2618511	4	
27353	2618511	4	
27353	2618511	107	
27353	2618511	108	
27353	2618511	4	
27353	2618511	107	
27353	2618511	108	
27353	2618511	41	
27353	2618511	42	
27353	2618511	3	
27353	2618511	41	
27353	2618511	42	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2618511	2	
27353	2618511	3	
27353	2234237	2	
27353	2234237	4	
27353	2234237	2	
27353	2234237	4	
27353	2234237	2	
27353	2234237	4	
27353	2234237	2	
27353	2234237	4	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	3	
27353	2234237	2	
27353	2234237	8	
27353	2234237	1	
27353	2234237	1	
27353	2234237	1	
27353	2234237	3	
27354	2618511	2	
27354	2618511	4	
27354	2618511	2	
27354	2618511	4	
27354	2618511	2	
27354	2618511	4	
27354	2618511	2	
27354	2618511	4	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	107	
27354	2618511	108	
27354	2618511	2	
27354	2618511	3	
27354	2618511	4	
27354	2618511	4	
27354	2618511	39	
27354	2618511	2	
27354	2618511	3	
27354	2618511	4	
27354	2618511	4	
27354	2618511	4	
27354	2618511	4	
27354	2618511	4	
27354	2618511	4	
27354	2618511	107	
27354	2618511	108	
27354	2618511	4	
27354	2618511	107	
27354	2618511	108	
27354	2618511	4	
27354	2618511	4	
27354	2618511	107	
27354	2618511	108	
27354	2618511	4	
27354	2618511	107	
27354	2618511	108	
27354	2618511	41	
27354	2618511	42	
27354	2618511	3	
27354	2618511	41	
27354	2618511	42	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2618511	2	
27354	2618511	3	
27354	2234237	2	
27354	2234237	4	
27354	2234237	2	
27354	2234237	4	
27354	2234237	2	
27354	2234237	4	
27354	2234237	2	
27354	2234237	4	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	3	
27354	2234237	2	
27354	2234237	8	
27354	2234237	1	
27354	2234237	1	
27354	2234237	1	
27354	2234237	3	
27355	2618511	2	
27355	2618511	4	
27355	2618511	2	
27355	2618511	4	
27355	2618511	2	
27355	2618511	4	
27355	2618511	2	
27355	2618511	4	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	107	
27355	2618511	108	
27355	2618511	2	
27355	2618511	3	
27355	2618511	4	
27355	2618511	4	
27355	2618511	39	
27355	2618511	2	
27355	2618511	3	
27355	2618511	4	
27355	2618511	4	
27355	2618511	4	
27355	2618511	4	
27355	2618511	4	
27355	2618511	4	
27355	2618511	107	
27355	2618511	108	
27355	2618511	4	
27355	2618511	107	
27355	2618511	108	
27355	2618511	4	
27355	2618511	4	
27355	2618511	107	
27355	2618511	108	
27355	2618511	4	
27355	2618511	107	
27355	2618511	108	
27355	2618511	41	
27355	2618511	42	
27355	2618511	3	
27355	2618511	41	
27355	2618511	42	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2618511	2	
27355	2618511	3	
27355	2234237	2	
27355	2234237	4	
27355	2234237	2	
27355	2234237	4	
27355	2234237	2	
27355	2234237	4	
27355	2234237	2	
27355	2234237	4	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	3	
27355	2234237	2	
27355	2234237	8	
27355	2234237	1	
27355	2234237	1	
27355	2234237	1	
27355	2234237	3	
27356	2618511	2	
27356	2618511	4	
27356	2618511	2	
27356	2618511	4	
27356	2618511	2	
27356	2618511	4	
27356	2618511	2	
27356	2618511	4	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	107	
27356	2618511	108	
27356	2618511	2	
27356	2618511	3	
27356	2618511	4	
27356	2618511	4	
27356	2618511	39	
27356	2618511	2	
27356	2618511	3	
27356	2618511	4	
27356	2618511	4	
27356	2618511	4	
27356	2618511	4	
27356	2618511	4	
27356	2618511	4	
27356	2618511	107	
27356	2618511	108	
27356	2618511	4	
27356	2618511	107	
27356	2618511	108	
27356	2618511	4	
27356	2618511	4	
27356	2618511	107	
27356	2618511	108	
27356	2618511	4	
27356	2618511	107	
27356	2618511	108	
27356	2618511	41	
27356	2618511	42	
27356	2618511	3	
27356	2618511	41	
27356	2618511	42	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2618511	2	
27356	2618511	3	
27356	2234237	2	
27356	2234237	4	
27356	2234237	2	
27356	2234237	4	
27356	2234237	2	
27356	2234237	4	
27356	2234237	2	
27356	2234237	4	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	3	
27356	2234237	2	
27356	2234237	8	
27356	2234237	1	
27356	2234237	1	
27356	2234237	1	
27356	2234237	3	
27357	2618511	2	
27357	2618511	4	
27357	2618511	2	
27357	2618511	4	
27357	2618511	2	
27357	2618511	4	
27357	2618511	2	
27357	2618511	4	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	107	
27357	2618511	108	
27357	2618511	2	
27357	2618511	3	
27357	2618511	4	
27357	2618511	4	
27357	2618511	39	
27357	2618511	2	
27357	2618511	3	
27357	2618511	4	
27357	2618511	4	
27357	2618511	4	
27357	2618511	4	
27357	2618511	4	
27357	2618511	4	
27357	2618511	107	
27357	2618511	108	
27357	2618511	4	
27357	2618511	107	
27357	2618511	108	
27357	2618511	4	
27357	2618511	4	
27357	2618511	107	
27357	2618511	108	
27357	2618511	4	
27357	2618511	107	
27357	2618511	108	
27357	2618511	41	
27357	2618511	42	
27357	2618511	3	
27357	2618511	41	
27357	2618511	42	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2618511	2	
27357	2618511	3	
27357	2234237	2	
27357	2234237	4	
27357	2234237	2	
27357	2234237	4	
27357	2234237	2	
27357	2234237	4	
27357	2234237	2	
27357	2234237	4	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	3	
27357	2234237	2	
27357	2234237	8	
27357	2234237	1	
27357	2234237	1	
27357	2234237	1	
27357	2234237	3	
27358	2618511	2	
27358	2618511	4	
27358	2618511	2	
27358	2618511	4	
27358	2618511	2	
27358	2618511	4	
27358	2618511	2	
27358	2618511	4	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	107	
27358	2618511	108	
27358	2618511	2	
27358	2618511	3	
27358	2618511	4	
27358	2618511	4	
27358	2618511	39	
27358	2618511	2	
27358	2618511	3	
27358	2618511	4	
27358	2618511	4	
27358	2618511	4	
27358	2618511	4	
27358	2618511	4	
27358	2618511	4	
27358	2618511	107	
27358	2618511	108	
27358	2618511	4	
27358	2618511	107	
27358	2618511	108	
27358	2618511	4	
27358	2618511	4	
27358	2618511	107	
27358	2618511	108	
27358	2618511	4	
27358	2618511	107	
27358	2618511	108	
27358	2618511	41	
27358	2618511	42	
27358	2618511	3	
27358	2618511	41	
27358	2618511	42	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2618511	2	
27358	2618511	3	
27358	2234237	2	
27358	2234237	4	
27358	2234237	2	
27358	2234237	4	
27358	2234237	2	
27358	2234237	4	
27358	2234237	2	
27358	2234237	4	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	3	
27358	2234237	2	
27358	2234237	8	
27358	2234237	1	
27358	2234237	1	
27358	2234237	1	
27358	2234237	3	
27359	2618511	2	
27359	2618511	4	
27359	2618511	2	
27359	2618511	4	
27359	2618511	2	
27359	2618511	4	
27359	2618511	2	
27359	2618511	4	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	107	
27359	2618511	108	
27359	2618511	2	
27359	2618511	3	
27359	2618511	4	
27359	2618511	4	
27359	2618511	39	
27359	2618511	2	
27359	2618511	3	
27359	2618511	4	
27359	2618511	4	
27359	2618511	4	
27359	2618511	4	
27359	2618511	4	
27359	2618511	4	
27359	2618511	107	
27359	2618511	108	
27359	2618511	4	
27359	2618511	107	
27359	2618511	108	
27359	2618511	4	
27359	2618511	4	
27359	2618511	107	
27359	2618511	108	
27359	2618511	4	
27359	2618511	107	
27359	2618511	108	
27359	2618511	41	
27359	2618511	42	
27359	2618511	3	
27359	2618511	41	
27359	2618511	42	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2618511	2	
27359	2618511	3	
27359	2234237	2	
27359	2234237	4	
27359	2234237	2	
27359	2234237	4	
27359	2234237	2	
27359	2234237	4	
27359	2234237	2	
27359	2234237	4	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	3	
27359	2234237	2	
27359	2234237	8	
27359	2234237	1	
27359	2234237	1	
27359	2234237	1	
27359	2234237	3	
27360	2247130	2	
27360	2247130	4	
27360	2247130	2	
27360	2247130	4	
27360	2247130	2	
27360	2247130	4	
27360	2247130	2	
27360	2247130	4	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	2	
27360	2247130	3	
27360	2247130	4	
27360	2247130	2	
27360	2247130	3	
27360	2247130	41	
27360	2247130	42	
27360	2247130	2	
27360	2247130	3	
27360	2247130	1	
27361	2247130	2	
27361	2247130	4	
27361	2247130	2	
27361	2247130	4	
27361	2247130	2	
27361	2247130	4	
27361	2247130	2	
27361	2247130	4	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
27361	2247130	3	
27361	2247130	2	
